0,0,39.17,0.25,0.36
0.07,0,39.18,0.25,0.36
1.97,0,39.22,-0.23,0.57
0.87,0,39.21,-0.36,0.68
1.92,0,39.34,-3.43,0.51
1.16,0,39.62,-3.45,0.55
0.34,0,40,-3.48,0.61
0.69,0,40.73,-6.28,-1.3
0.25,0,41.54,-6.21,-1.17
-0.14,0,42.89,-7.31,-3.93
-0.61,0,44.26,-7.19,-4.13
-0.4,0,45.61,-5.34,-2.56
-0.45,0,47.23,-5.76,-2.39
-0.27,0,48.64,-5.77,-2.41
-0.21,0,49.82,-3.99,-0.32
0,0,51.26,-2.54,-0.63
0.63,0,52.73,-2.77,-1.6
0.75,0,54.17,-6.17,-1.33
0.9,0,55.68,-9.22,-3
0.66,0,56.92,-10.11,-2.68
0.36,0,58.1,-10.1,-2.59
-0.24,0,59.32,-10.02,-2.22
-1.42,0,60.47,-10.09,-1.86
-0.3,0,61.85,-3.88,-1.66
0.1,0,63.17,-2.54,-1.21
-0.62,0,64.46,-2.91,-0.4
-0.42,0,65.81,-2.74,-0.38
-0.05,0,67.28,-1.21,-0.77
0.31,0,68.61,-0.83,0.03
-0.43,0,69.65,-2.79,2.77
-0.39,0,70.95,-0.19,-0.05
0.17,0,72.33,2.64,0.81
-0.06,0,73.63,2.67,0.59
0,0,74.93,2.74,-0.67
-0.41,0,74.89,2.84,-1.14
-0.55,0,74.76,4.23,0.05
-0.37,0,74.68,6.69,1.1
0,0,74.24,9.96,-0.46
0.46,0,73.64,10.06,-1.4
0.61,0,72.61,10.35,-1.38
0.52,0,71.5,8.92,-1.11
0.57,0,70.41,7.09,-1.29
-0.32,0,69.44,7.16,-1.38
0.33,0,68.78,8.63,-0.05
-0.07,0,67.95,8.47,-0.11
0.63,0,67.15,8.4,0.08
0.44,0,66.16,3.85,-2.98
0.41,0,65.72,1.21,-2.65
-0.76,0,66.2,-1.89,-2.46
0,0,67.63,-1.99,-2.41
0,0,69.15,-2.01,-2.32
0.2,0,70.59,-1.99,-2.76
-0.12,0,72.02,-1.94,-2.94
-0.09,0,73.52,-1.9,-3.03
0,0,74.96,-1.93,-5.68
0,0,76.01,-2,-5.58
0,0,76.96,-1.82,-6.27
-0.47,0,77.82,-2.14,-6.94
-0.3,0,78.78,-1.89,-6.82
0.41,0,80.23,-0.62,-6.32
0.27,0,81.52,-0.71,-6.15
-0.09,0,82.84,-0.61,-6.28
0.08,0,84.13,-0.52,-6.25
-0.14,0,85.3,-1.09,-7
0.4,0,86.18,-0.98,-7.17
0.24,0,86.61,-2.97,-7.28
-0.21,0,85.49,-5,-3.44
-0.26,0,84.58,-3.34,-8.87
-0.18,0,83.35,-2.68,-8.68
-0.08,0,81.68,-1.6,-8.65
0,0,80.11,-1.66,-8.4
0.18,0,78.51,-1.69,-5.63
0.54,0,76.84,-1.77,-5.76
0.4,0,75.28,-5.56,-6.15
0.16,0,73.5,-6.43,-4.87
0.44,0,72.45,-7.15,-7.54
0,0,70.65,-10.43,-4.7
0.54,0,69.17,-10.26,-4.56
0,0,68.19,-12.69,-5.74
-1.58,0,67.36,-12.9,-5.42
-1.29,1.03,67.57,-12.99,-6.02
-0.83,1.04,69.03,-15.45,-6.9
-2.08,0,70.8,-19.56,-5.71
-0.11,-2.96,71.86,-21.3,-4.31
1.04,-2.95,71.66,-23.37,-3.41
0.91,-1.61,70.52,-23.84,-3.99
0.43,-2.35,69.01,-23.54,-5.29
-0.92,-2.03,67.88,-22.62,-7.76
-0.85,-1.49,67.27,-21.05,-10.88
-2.33,-2.96,66.97,-17.81,-12.17
-0.86,0,67.19,-15.53,-11.96
-1.54,-2.17,67.32,-12.76,-10.08
-1.4,-1.06,67.5,-11.87,-6.24
0.22,-1,67,147.14,-6.25
-0.18,0,146.38,-1.1,-1.57
-0.19,0,145.55,-4.51,-1.52
-0.24,0,144.78,-7.57,-1.64
-0.23,0,144.07,-10.13,-2.06
-0.24,0,143.27,-13.23,-1.77
-0.32,0,141.96,-17.47,-1
-0.35,0,140.84,-22.95,-0.7
-0.46,0,139.8,-26.09,-0.51
-0.54,0,139.05,-28.96,-0.76
-0.75,0,138.11,-34.55,-0.6
-0.9,0,137.8,-38.11,-0.92
-1.14,0,137.37,-39.64,-0.72
-1.28,0,135.68,-38.06,1.59
-0.66,0,134.4,-37.68,3.17
-0.24,0,132.99,-39.59,4.78
-0.47,0,132.52,-42.87,4.83
-0.49,0,131.37,-45.01,5.85
-1.03,0,129.57,-45.8,7.79
-1.06,0,128.19,-45.55,9.01
-1.15,0,127.02,-44.25,9.83
-1.43,0,126.58,-41.07,9.57
-1.7,0,125.12,-40.5,10.85
-2.74,0,123.46,-45.46,12.46
-1.21,0,120.85,-51.32,15.33
-0.8,0,119.18,-53.34,16.37
-0.88,0,115.11,-58.4,20.27
-0.84,0,111.16,-59.09,23.67
-0.9,0,104.06,-63.76,30.32
-0.91,0,96.78,-66.77,36.95
-0.88,0,95.52,-65.85,36.82
-0.89,0,95.44,-64.68,35.44
-0.85,0,89.21,-66.66,40.57
-0.9,0,80.61,-68.7,48.22
-0.91,0,82.45,-66.43,44.63
-0.79,0,75.21,-67.94,50.85
-0.93,0,60.17,-70.01,65.21
-0.91,0,49.59,-70.47,74.67
-0.91,0,47.48,-69.33,75.22
-0.85,0,45.38,-68.47,75.56
-0.92,0,42.32,-67.73,76.71
-0.86,0,47.9,-65.12,68.45
-0.87,0,53.09,-63.81,60.33
-0.91,0,42.14,-64.83,70.13
-0.84,0,44.46,-63.83,65.3
-0.83,0,48,-61.85,58.89
-0.9,0,40.7,-62.53,64.8
-0.89,0,41.44,-61.5,61.67
-0.83,0,43.82,-59.85,56.44
-0.9,0,39.81,-60,58.51
-0.81,0,42.17,-58.14,53.42
-0.83,0,43.73,-56.7,49.08
-0.77,0,42.83,-55.93,47.67
-0.83,0,38.09,-57.04,50.88
-0.78,0,37.41,-56.24,49.45
-0.77,0,37.86,-54.5,46.48
-0.81,0,36.86,-53.84,45.22
-0.76,0,38.03,-51.83,41.27
-0.73,0,37.41,-51.53,39.78
-0.79,0,33.29,-53.37,42.73
-0.85,0,25.94,-56.5,49.47
-0.77,0,26.87,-55.67,46.02
-0.81,0,25.87,-55.17,45.08
-0.79,0,24.02,-55.26,45.09
-0.82,0,23.94,-54.4,42.99
-0.74,0,23.77,-53.55,40.98
-0.77,0,24.67,-52.03,37.86
