-118.19,-35.77,6.20
-118.42,-34.10,5.19
-118.43,-30.88,6.19
-118.22,-27.16,7.35
-117.21,-23.54,5.97
-117.14,-21.06,4.96
-117.41,-16.94,5.25
-117.68,-11.25,5.53
-118.16,-7.53,5.29
-118.74,-4.80,5.77
-118.62,-0.22,6.39
-118.44,6.06,7.68
-118.61,10.92,8.32
-119.56,13.52,7.35
-119.52,17.25,7.99
-118.24,24.35,10.12
-118.14,29.33,10.99
-118.75,32.03,10.53
-117.66,35.00,12.43
-115.25,39.82,16.18
-113.52,43.84,18.65
-113.21,47.14,19.41
-113.49,49.51,19.29
-113.59,53.07,19.52
-113.50,55.92,20.03
-113.29,58.06,20.68
-112.84,60.16,21.42
-111.64,61.54,22.83
-110.16,62.61,24.43
-109.15,64.05,25.45
-109.04,64.93,25.41
-109.33,65.60,24.90
-108.31,66.75,25.71
-106.79,67.86,27.26
-106.39,67.97,27.58
-106.69,67.80,27.03
-107.57,67.82,25.85
-108.54,67.38,24.57
-109.08,66.47,23.77
