-36.06,-0.94,
-36.50,-0.35,
-36.91,0.09,
-36.69,-0.68,
-36.02,0.18,
-35.38,0.70,
-34.73,0.16,
-34.06,0.28,
-33.50,0.37,
-33.30,-0.12,
-33.35,0.15,
-33.76,0.32,
-34.22,-0.38,
-34.91,-0.32,
-35.42,0.77,
-36.03,0.33,
-36.64,-0.42,
-37.44,1.17,
-37.30,-0.25,
-37.36,0.34,
-36.93,0.18,
-36.33,0.13,
-35.76,-0.35,
-35.29,0.00,
-35.10,-0.17,
-34.78,0.26,
-34.74,0.12,
-34.70,0.22,
-34.74,0.00,
-34.98,-0.39,
-35.26,0.00,
-35.42,0.17,
-35.62,0.17,
-35.64,-0.09,
-35.54,-0.29,
-35.67,0.40,
-35.54,0.28,
-35.18,0.00,
-34.54,-1.06,
-34.18,0.69,
-33.81,-0.44,
-33.80,0.24,
-34.16,0.60,
-34.64,-0.41,
-34.70,0.17,
-34.54,-0.11,
-34.06,-0.33,
-33.59,0.36,
-33.21,0.00,
-32.68,-0.61,
-32.48,0.07,
-32.27,0.08,
-31.93,-0.22,
-32.22,1.64,
-31.79,0.42,
-31.60,0.34,
-31.38,-0.41,
-31.46,-0.07,
-31.50,0.50,
-31.72,0.00,
-31.97,-0.68,
-33.53,-0.56,
-34.56,-0.41,
-34.96,-0.69,
-34.56,0.26,
-34.12,0.00,
-33.46,-0.05,
-33.13,-0.06,
-32.69,0.26,
-32.65,-0.17,
-32.65,-0.62,
-32.68,0.25,
-32.74,0.06,
-32.42,0.64,
-32.68,0.87,
-32.63,1.98,
-32.70,0.26,
-33.19,0.08,
-33.68,-0.12,
-34.15,0.00,
-34.74,0.08,
-35.39,-0.37,
-35.65,-1.11,
-36.39,-0.50,
-36.88,-0.62,
-37.22,0.15,
-37.53,0.22,
-37.88,0.12,
-38.11,-0.33,
-38.21,0.00,
-38.49,1.37,
-38.96,-0.84,
-38.37,-0.12,
-38.56,0.00,
-38.51,0.08,
-38.78,0.43,
-38.70,0.35,
-38.81,1.68,
-38.79,0.64,
-40.12,-0.38,
-40.35,-0.58,
-41.03,0.00,
-41.54,-0.06,
-42.47,0.10,
-43.18,-2.03,
-43.69,-0.51,
-43.68,-0.08,
-43.98,0.17,
-44.20,0.81,
-44.29,0.06,
-44.22,0.00,
-43.92,0.32,
-43.77,0.00,
-43.39,0.00,
-43.01,-0.33,
-42.88,-0.87,
-42.74,0.00,
-42.85,0.10,
-42.52,0.20,
-42.76,0.38,
-43.06,0.27,
-43.03,-0.92,
-43.59,0.67,
-43.88,-0.61,
-43.85,-0.72,
-43.56,-0.55,
-43.43,-0.69,
-43.83,-0.51,
-43.97,-0.41,
-45.24,1.98,
-45.73,-0.62,
-44.73,-0.17,
-43.46,0.74,
-42.98,0.33,
-41.84,0.30,
-41.04,-0.60,
-40.03,0.17,
-39.35,0.23,
-38.42,-0.69,
-37.47,-0.43,
-36.61,-0.32,
-35.68,0.65,
-35.20,0.71,
-34.41,0.21,
-33.83,0.00,
-33.56,-2.03,
-33.00,-0.17,
-32.51,0.08,
-31.84,0.23,
-31.34,-0.63,
-30.70,0.36,
-29.96,0.73,
-29.34,0.78,
-28.38,-0.42,
-28.26,0.27,
-28.17,-0.93,
-28.25,-0.28,
-28.26,0.00,
-28.30,0.57,
-28.40,-0.31,
-28.55,-0.15,
-28.76,-0.32,
-29.00,0.64,
-29.23,0.16,
-29.48,-0.26,
-29.66,0.00,
-29.78,0.57,
-29.82,0.07,
-29.94,0.20,
-30.32,-0.37,
-30.53,0.30,
-30.49,0.49,
-30.61,-0.60,
-30.92,-0.60,
-31.26,-0.21,
-31.62,-0.09,
-32.01,-0.06,
-32.31,-0.67,
-32.96,0.36,
-33.54,-0.23,
-33.85,-0.16,
-34.35,-0.45,
-34.86,-0.07,
-35.23,0.11,
-35.50,-0.18,
-35.85,-0.13,
-36.18,0.28,
-36.78,0.15,
-37.27,0.08,
-37.99,0.00,
-38.55,0.00,
-39.33,0.06,
-40.08,-0.06,
-40.70,-0.26,
-41.46,-0.20,
-42.46,-0.14,
-43.01,-0.09,
-43.58,-1.37,
-43.80,-0.51,
-44.79,0.00,
-45.35,-0.16,
-46.18,-0.20,
-46.89,-0.15,
-47.67,0.15,
-48.55,-0.16,
-49.50,1.98,
-49.97,-0.77,
-51.18,0.25,
-51.54,0.10,
-52.31,0.38,
-52.86,-0.06,
-53.24,-0.06,
-53.65,0.14,
-54.00,0.10,
-54.35,0.08,
-54.76,0.09,
-55.06,0.15,
-55.26,-0.08,
-55.47,0.00,
-55.60,-0.10,
-55.76,-0.42,
-56.09,0.12,
-56.14,0.00,
-56.21,-0.27,
-56.48,0.14,
-56.63,0.00,
